community_board,complaint_type,count,date,ingested_at
11 BROOKLYN,Illegal Dumping,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Sewer Maintenance,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Missed Collection,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Lead,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Dead Animal,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Street Light Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 BROOKLYN,Derelict Vehicles,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Derelict Vehicles,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Illegal Dumping,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Derelict Vehicles,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Damaged Tree,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Abandoned Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Abandoned Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 MANHATTAN,HEAT/HOT WATER,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 QUEENS,UNSANITARY CONDITION,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BROOKLYN,General Construction/Plumbing,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Graffiti,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,DOOR/WINDOW,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,ELECTRIC,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Noise - Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,GENERAL,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Noise - Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BROOKLYN,Dead Animal,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Missed Collection,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Dead Animal,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,DOOR/WINDOW,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Street Light Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Consumer Complaint,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BRONX,Non-Emergency Police Matter,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BRONX,GENERAL,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Abandoned Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,WATER LEAK,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 MANHATTAN,Maintenance or Facility,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Noise - Street/Sidewalk,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,UNSANITARY CONDITION,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Sidewalk Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Lead,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,ELECTRIC,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,Illegal Dumping,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Noise,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Noise - Commercial,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 STATEN ISLAND,Root/Sewer/Sidewalk Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 STATEN ISLAND,Sidewalk Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Elevator,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,DOOR/WINDOW,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 STATEN ISLAND,Blocked Driveway,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Abandoned Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,Traffic Signal Condition,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,Sewer Maintenance,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BRONX,Missed Collection,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,Noise - Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Abandoned Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Indoor Air Quality,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,ELECTRIC,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Noise - Vehicle,9,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Sidewalk Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified QUEENS,Street Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,DOOR/WINDOW,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,UNSANITARY CONDITION,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,APPLIANCE,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Homeless Person Assistance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Maintenance or Facility,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BROOKLYN,FLOORING/STAIRS,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 QUEENS,Obstruction,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BROOKLYN,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BROOKLYN,Obstruction,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Maintenance or Facility,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Noise - Park,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Maintenance or Facility,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Noise,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Street Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Street Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Abandoned Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BRONX,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BRONX,UNSANITARY CONDITION,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Building/Use,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BROOKLYN,Sidewalk Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BROOKLYN,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BROOKLYN,Illegal Tree Damage,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Rodent,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 BROOKLYN,PAINT/PLASTER,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 BROOKLYN,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,Noise,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Food Establishment,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Indoor Air Quality,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Vendor Enforcement,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,ELECTRIC,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 QUEENS,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BRONX,Animal-Abuse,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,Overgrown Tree/Branches,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 STATEN ISLAND,Dead/Dying Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Maintenance or Facility,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Missed Collection,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 BROOKLYN,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,General Construction/Plumbing,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,GENERAL,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,HEAT/HOT WATER,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Lead,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 MANHATTAN,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BRONX,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 QUEENS,Dead/Dying Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 QUEENS,General Construction/Plumbing,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Noise - Commercial,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 MANHATTAN,APPLIANCE,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 QUEENS,Encampment,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BROOKLYN,Sewer Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Food Establishment,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Obstruction,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Water Maintenance,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 MANHATTAN,Lost Property,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Curb Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BRONX,Noise,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 MANHATTAN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,General Construction/Plumbing,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Obstruction,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Rodent,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Abandoned Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Consumer Complaint,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Dead Animal,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Air Quality,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Residential Disposal Complaint,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 MANHATTAN,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Illegal Dumping,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Noise,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BROOKLYN,Sidewalk Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,ELECTRIC,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,PAINT/PLASTER,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 MANHATTAN,GENERAL,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Noise - Commercial,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Taxi Complaint,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,UNSANITARY CONDITION,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 QUEENS,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Abandoned Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Residential Disposal Complaint,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Food Establishment,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,For Hire Vehicle Complaint,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 BRONX,DOOR/WINDOW,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BRONX,Obstruction,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 STATEN ISLAND,Derelict Vehicles,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Illegal Dumping,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Illegal Dumping,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Abandoned Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,ELECTRIC,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,GENERAL,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Derelict Vehicles,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 QUEENS,General Construction/Plumbing,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Noise - Park,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Illegal Dumping,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 QUEENS,Building/Use,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BRONX,Sidewalk Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Sidewalk Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,PLUMBING,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 MANHATTAN,Violation of Park Rules,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Maintenance or Facility,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Noise - Commercial,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,Rodent,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,Traffic Signal Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 STATEN ISLAND,Noise - Street/Sidewalk,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Street Light Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Noise - Street/Sidewalk,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Damaged Tree,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BRONX,Noise - Vehicle,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,APPLIANCE,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Highway Condition,8,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Street Sign - Dangling,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Highway Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified MANHATTAN,Noise,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Noise - Commercial,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Noise - Street/Sidewalk,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Dirty Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Dirty Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Bus Stop Shelter Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Obstruction,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Non-Emergency Police Matter,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Noise,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Lost Property,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Noise - Commercial,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Water Maintenance,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,HEAT/HOT WATER,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 STATEN ISLAND,Overgrown Tree/Branches,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Street Light Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 BRONX,Residential Disposal Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified MANHATTAN,Street Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Sewer Maintenance,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Consumer Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
83 QUEENS,Lost Property,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,DOOR/WINDOW,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Missed Collection,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Building/Use,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Vendor Enforcement,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,Residential Disposal Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,PAINT/PLASTER,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Noise,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Animal-Abuse,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Consumer Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Food Establishment,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 MANHATTAN,Blocked Driveway,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Elevator,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,DOOR/WINDOW,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Root/Sewer/Sidewalk Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Missed Collection,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Residential Disposal Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,ELECTRIC,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Street Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Traffic Signal Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,For Hire Vehicle Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BRONX,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Non-Emergency Police Matter,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Lead,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Panhandling,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 BRONX,Water Maintenance,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Derelict Vehicles,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,WATER LEAK,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Dirty Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Blocked Driveway,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,PLUMBING,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Abandoned Vehicle,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 QUEENS,Lead,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Consumer Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
09 BROOKLYN,Litter Basket Request,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 BROOKLYN,Missed Collection,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 MANHATTAN,Rodent,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,Bike Rack,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
10 MANHATTAN,Residential Disposal Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,HEAT/HOT WATER,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,GENERAL,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Street Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Taxi Complaint,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
12 MANHATTAN,Sewer Maintenance,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
03 QUEENS,Street Light Condition,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 MANHATTAN,Non-Emergency Police Matter,7,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
